CUST_ID,OPEN_ACC_DUR,AGE,GENDER_CD,HASNT_HOME_ADDRESS_INF,HASNT_MOBILE_TEL_NUM_INF,LOCAL_CUR_SAV_SLOPE,LOCAL_CUR_MON_AVG_BAL,LOCAL_CUR_MON_AVG_BAL_PROP,LOCAL_CUR_ACCT_NUM,LOCAL_OVEONEYR_FF_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL_PROP,LOCAL_BELONEYR_FF_SLOPE,LOCAL_BELONEYR_FF_MON_AVG_BAL,LOCAL_OVEONEYR_FF_SLOPE,LOCAL_SAV_SLOPE,LOCAL_SAV_CUR_ALL_BAL,LOCAL_SAV_MON_AVG_BAL,SAV_SLOPE,SAV_CUR_ALL_BAL,SAV_MON_AVG_BAL,FR_SAV_CUR_ALL_BAL,ASSET_CUR_ALL_BAL,ASSET_MON_AVG_BAL,LOCAL_CUR_TRANS_TX_AMT,LOCAL_CUR_TRANS_TX_NUM,LOCAL_CUR_LASTSAV_TX_AMT,LOCAL_CUR_LASTSAV_TX_NUM,LOCAL_CUR_WITHDRAW_TX_AMT,LOCAL_CUR_WITHDRAW_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_AMT,LOCAL_FIX_WITHDRAW_TX_NUM,LOCAL_FIX_WITHDRAW_TX_AMT,LOCAL_FIX_CLOSE_ACC_TX_NUM,LOCAL_FIX_CLOSE_ACC_TX_AMT,L6M_INDFINA_ALL_TX_NUM,L6M_INDFINA_ALL_TX_AMT,POS_CONSUME_TX_AMT,POS_CONSUME_TX_NUM,ATM_ACCT_TX_NUM,ATM_ACCT_TX_AMT,ATM_NOT_ACCT_TX_NUM,ATM_ALL_TX_NUM,COUNTER_NOT_ACCT_TX_NUM,COUNTER_ACCT_TX_AMT,COUNTER_ACCT_TX_NUM,COUNTER_ALL_TX_NUM,NAT_DEBT_OPEN_ACC_DUR,FINA_OPEN_ACC_DUR,FUND_OPEN_ACC_DUR,TELEBANK_ALL_TX_NUM,CHURN_CUST_IND
16922,114,59,2,Y,Y,0.035202139,55125.87,0.641350635,1,30826.91,30826.91,0.358649365,0,0,0.001236162,0.022758405,87090.21,85952.78,0.022758405,87090.21,85952.78,0,87090.21,85952.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16923,93,58,2,Y,N,0,0,0,0,155889.26,155889.26,1,0,0,0,0,155889.26,155889.26,0,155889.26,155889.26,0,155889.26,155889.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16924,142,53,2,Y,Y,-0.016035957,16379.4,0.097382086,3,151817.86,151817.86,0.902617914,-1,0,0,-0.028514937,170979.45,168197.26,-0.028514937,170979.45,168197.26,0,170979.45,168197.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
16925,65,43,2,Y,Y,0,0,0,0,199539.64,199539.64,1,0,0,0.003314403,0.003314403,199539.64,199539.64,0.003314403,199539.64,199539.64,0,199539.64,199539.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16926,84,41,1,Y,N,-0.708950373,29817.88,0.229690086,2,100000,100000,0.770309914,0,0,1.727272479,-0.066838111,131788.79,129817.88,-0.066838111,131788.79,129817.88,0,131788.79,129817.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16927,57,37,2,N,N,0.083272157,57755.63,1,1,0,0,0,0,0,0,0.083272157,58373.33,57755.63,0.083272157,58373.33,57755.63,0,58373.33,57755.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16928,77,35,2,Y,N,0.282840987,2652.03,0.019914897,1,125297.53,130516.12,0.980085103,-0.093680097,5218.59,0.052798508,0.04989834,136423.24,133168.15,0.04989834,136423.24,133168.15,0,136423.24,133168.15,0,0,0,0,4800,1,1,4800,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,2,3,0,0,0,0,0
16929,115,33,2,Y,N,0.343156463,493.61,0.004831665,3,22495,101667.87,0.995168335,0.189943545,79172.87,0.00666786,0.144685938,102091.66,102161.48,0.144685938,102091.66,102161.48,0,102091.66,102161.48,0,0,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,0,0,0,0,0
16930,106,45,1,Y,Y,-0.809389501,1866.58,0.005200113,3,340984.35,340984.35,0.949949701,0,0,0.000214132,-0.022392274,343469.7,342850.93,-0.022359785,343979.32,343360.51,509.62,359936.1,358949.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16931,84,39,2,Y,Y,-0.054340187,60943.51,0.455256823,2,72922.71,72922.71,0.544743177,0,0,0.040143749,-0.005110001,135636.16,133866.22,-0.005110001,135636.16,133866.22,0,135636.16,133866.22,0,0,3500,2,66520.52,1,1,86000,1,19455.94,0,0,0,0,0,0,0,0,0,0,3,175477,5,8,0,0,0,0,0
16932,116,33,1,Y,N,0,11.72,0.000188997,2,62000,62000,0.999811003,0,0,0,0,62011.73,62011.72,0,62011.73,62011.72,0,62011.73,62011.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16933,94,72,2,Y,N,-0.006439512,4878.69,0.070797628,2,20000,20000,0.290232122,0,0,0,-0.001269354,24858.5,24878.69,-0.001269354,24858.5,24878.69,0,69892,68910.36,0,0,0,0,64.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16934,49,64,1,Y,N,0.000208969,4020.58,0.051236821,1,65585.42,74449.94,0.948763179,0.508140829,8864.52,0.006691999,0.045618903,81321.23,78470.52,0.045618903,81321.23,78470.52,0,81321.23,78470.52,0,0,0,0,0,0,1,11000,2,7975.5,0,0,0,0,0,0,0,0,1,1,0,18975,3,3,0,0,0,0,0
16935,146,39,2,Y,N,-0.464525169,9599.8,0.092202989,3,94516.13,94516.13,0.907797011,0,0,-0.096979678,-0.150727876,100178.1,104115.93,-0.150727876,100178.1,104115.93,0,100178.1,104115.93,0,0,0,0,25000,3,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,1,45000,4,5,0,0,0,0,0
16936,94,38,1,Y,Y,0.698553909,136061.37,1,6,0,0,0,0,0,0,0.698553909,136884.59,136061.37,0.698553909,136884.59,136061.37,0,136884.59,136061.37,45000,1,140000,2,79000,10,0,0,0,0,0,0,0,0,52273,5,7,14000,1,8,5,250000,6,11,0,0,0,0,0
16937,72,41,2,Y,Y,0.00022668,176.5,0.001923826,1,91567.74,91567.74,0.998076174,0,0,0.011351226,0.011329587,92201.6,91744.24,0.011329587,92201.6,91744.24,0,92201.6,91744.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16938,42,25,1,N,N,0.006691052,51230.86,1,1,0,0,0,0,0,0,0.006691052,52057.09,51230.86,0.006691052,52057.09,51230.86,0,52057.09,51230.86,0,0,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1300,1,1,0,0,0,0,0
16939,50,40,1,Y,N,0.000197006,203.08,0.002622394,1,77237.62,77237.62,0.997377606,0,0,0.010172399,0.010145979,77440.82,77440.7,0.010145979,77440.82,77440.7,0,77440.82,77440.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,52,62,1,N,N,0.566622459,131357.22,1,1,0,0,0,0,0,0,0.566622459,183751.83,131357.22,0.566622459,183751.83,131357.22,0,183751.83,131357.22,0,0,100000,2,12000,7,0,0,0,0,0,0,0,0,0,0,7,12000,4,11,2,100000,2,4,0,0,0,0,0
16941,76,31,2,Y,Y,0.000196715,101.69,0.000366924,3,277040.39,277040.39,0.999633076,0,0,-0.005972231,-0.005969982,277142.15,277142.08,-0.005969982,277142.15,277142.08,0,277142.15,277142.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16942,47,53,2,N,N,0,5.57,1,1,0,0,0,0,0,0,0,5.57,5.57,0,5.57,5.57,0,5.57,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16943,44,34,2,Y,N,0,0,0,0,144205.64,144205.64,1,0,0,0.000164792,0.000164792,144543.89,144205.64,0.000164792,144543.89,144205.64,0,144543.89,144205.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16944,58,57,2,Y,N,-0.254149151,10292.6,0.111542067,3,60000,60000,0.650226767,-1,0,1.249999719,0.030014832,70997.11,70292.6,0.030014832,70997.11,70292.6,0,93441.86,92275.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16945,86,35,1,Y,N,-0.003582552,63630.72,1,2,0,0,0,0,0,0,-0.003582552,62570.94,63630.72,-0.003582552,62570.94,63630.72,0,62570.94,63630.72,0,0,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,1,2000,1,2,0,0,0,0,0,0,0,0,0
16946,76,32,2,Y,Y,0.127404957,121587.31,0.35892972,3,217162.32,217162.32,0.64107028,0,0,0,0.042276472,338805.25,338749.63,0.042276472,338805.25,338749.63,0,338805.25,338749.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16947,70,29,2,Y,Y,-0.998337787,57.67,1,4,0,0,0,0,0,0,-0.998337787,79.94,57.67,-0.998337787,79.94,57.67,0,79.94,57.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16948,59,33,2,N,N,0.061683844,67157.99,1,2,0,0,0,0,0,0,0.061683844,67194,67157.99,0.061683844,67194,67157.99,0,67194,67157.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16949,80,31,1,Y,N,-0.448832794,6349.11,0.136984507,1,40000,40000,0.863015493,0,0,0,-0.100356002,42064.69,46349.11,-0.100356002,42064.69,46349.11,0,42064.69,46349.11,0,0,0,0,6200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,2,2,0,0,0,0,0
16950,77,80,2,Y,Y,0.022318738,2798.71,0.052503577,2,50506.42,50506.42,0.947496423,0,0,0.001184618,0.002272476,53780.75,53305.13,0.002272476,53780.75,53305.13,0,53780.75,53305.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16951,81,43,2,Y,Y,-1,0,0,0,0,60000,1,0.015997387,60000,0,0.015930467,60000,60000,0.015930467,60000,60000,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16952,90,28,1,Y,N,0.040759205,37206.08,1,1,0,0,0,0,0,0,0.040759205,38242.86,37206.08,0.040759205,38242.86,37206.08,0,38242.86,37206.08,0,0,3500,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3500,1,3,0,0,0,0,0,0,0,0,0
16953,80,35,2,Y,Y,-0.143705229,75298.94,1,2,0,0,0,0,0,0,-0.143705229,97946.42,75298.94,-0.143705229,97946.42,75298.94,0,97946.42,75298.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16954,94,34,1,Y,N,1.104845238,40978.39,1,1,0,0,0,0,0,-1,-0.170435617,2.62,40978.39,-0.170435617,2.62,40978.39,0,2.62,40978.39,0,0,100000,1,99980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199980,4,5,0,0,0,0,0
16955,116,42,1,Y,N,-0.747773401,3617.56,0.077600801,1,43000,43000,0.922399199,0,0,0.097872247,-0.128793065,43080.96,46617.56,-0.128793065,43080.96,46617.56,0,43080.96,46617.56,0,0,0,0,4500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,2,2,0,0,0,0,0
16956,64,58,2,Y,N,0,8.67,4.69E-05,2,184750.53,184750.53,0.999953074,0,0,0.003071589,0.003071445,184823.37,184759.2,0.003071445,184823.37,184759.2,0,184823.37,184759.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16957,45,32,2,Y,Y,-0.259439785,4325.59,0.05289362,3,77453.46,77453.46,0.94710638,0,0,0.082565671,0.056752043,82751.2,81779.05,0.056752043,82751.2,81779.05,0,82751.2,81779.05,0,0,3613.79,3,10300,2,2,40683.28,1,30675,0,0,0,0,0,0,1,300,2,3,2,84972,7,9,0,0,0,0,0
16958,64,38,1,Y,N,0.00022893,305.84,0.002137756,2,142760.07,142760.07,0.997862244,0,0,0.002492889,0.002488038,143066.08,143065.91,0.002488038,143066.08,143065.91,0,143066.08,143065.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16959,73,47,2,Y,Y,-0.075337478,1650.8,0.012771659,1,127604.14,127604.14,0.987228341,0,0,0.007265018,0.006117114,129076.66,129254.94,0.006117114,129076.66,129254.94,0,129076.66,129254.94,0,0,0,0,385.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2,2,0,0,0,0,0
16960,102,39,2,Y,Y,-0.371440911,113131.17,1,2,0,0,0,-1,0,-1,-0.496467879,57555.37,113131.17,-0.496467879,57555.37,113131.17,0,57555.37,113131.17,50000,1,10300,2,7000,4,0,0,0,0,0,0,0,0,182361,1,6,107000,5,11,0,10300,2,2,0,0,0,0,0
16961,71,30,1,Y,Y,-0.239630441,62700.34,1,1,0,0,0,0,0,0,-0.239630441,62749.64,62700.34,-0.239630441,62749.64,62700.34,0,62749.64,62700.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16962,46,34,1,Y,N,-0.961348266,232.61,1,1,0,0,0,0,0,0,-0.961348266,83.09,232.61,-0.961348266,83.09,232.61,0,83.09,232.61,0,0,0,0,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2400,1,2,0,0,0,0,0
16963,134,58,1,Y,Y,0.941755562,10264.45,0.145889857,1,0,15000,0.213196796,-0.005994516,15000,0,0.239873816,25524.92,25264.45,0.239873816,25524.92,25264.45,0,71799.52,70357.53,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,1,0,0,0,0,0
16964,54,46,2,Y,Y,0,0,0,0,74927.61,74927.61,1,0,0,0,0,74927.61,74927.61,0,74927.61,74927.61,0,74927.61,74927.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16965,142,58,2,Y,N,0.308076876,4351.2,0.025506045,2,166243.65,166243.65,0.974493955,0,0,0.055506258,0.060730191,173813.47,170594.85,0.060730191,173813.47,170594.85,0,173813.47,170594.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16966,114,59,2,Y,Y,0.261164352,5083.64,0.046547107,2,104131.31,104131.31,0.953452893,0,0,0.010453448,0.01989075,109887.7,109214.95,0.01989075,109887.7,109214.95,0,109887.7,109214.95,0,0,0,0,6000,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,2,3,0,0,0,0,0
16967,62,60,1,Y,Y,0.253701609,10163.27,0.126782129,1,70000,70000,0.873217871,0,0,0,0.026331446,80944.01,80163.27,0.026331446,80944.01,80163.27,0,80944.01,80163.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16968,91,59,1,Y,N,0.109032358,23177.39,0.188162698,2,50000,100000,0.811837302,0.428571429,50000,-0.230769231,0.018847507,124056.24,123177.39,0.018847507,124056.24,123177.39,0,124056.24,123177.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16969,124,37,1,Y,N,-0.727282554,1765.99,1,1,0,0,0,0,0,0,-0.727282554,2802.72,1765.99,-0.727282554,2802.72,1765.99,0,2802.72,1765.99,0,0,2500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2,2,0,0,0,0,0
16970,56,36,1,Y,Y,0.835297342,3147.59,1,1,0,0,0,0,0,0,0.835297342,3583.83,3147.59,0.835297342,3583.83,3147.59,0,3583.83,3147.59,0,0,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,0,0,0,0
16971,82,31,2,Y,N,0.000229885,87.02,0.000463692,1,187580.65,187580.65,0.999536308,0,0,0.08740023,0.087356289,190087.07,187667.67,0.087356289,190087.07,187667.67,0,190087.07,187667.67,0,0,0,0,0,0,1,105000,0,0,1,100000,0,0,0,0,0,0,0,0,0,205000,2,2,0,0,0,0,0
16972,104,36,1,Y,N,0.569964506,124578.96,1,2,0,0,0,0,0,0,0.569964506,131910.72,124578.96,0.569964506,131910.72,124578.96,0,131910.72,124578.96,0,0,0,0,98.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16973,141,43,1,Y,Y,0.015085677,45323.88,0.330974575,4,91616.79,91616.79,0.669025425,0,0,0,0.004943086,136964.05,136940.67,0.004943086,136964.05,136940.67,0,136964.05,136940.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16974,75,66,1,Y,N,-0.478382573,188.21,0.001842422,1,77345.12,101965.37,0.998157578,0.394858904,24620.25,-0.025207813,0.049270431,104791.45,102153.58,0.049270431,104791.45,102153.58,0,104791.45,102153.58,0,0,0.33,1,3000,1,1,12000,0,0,1,5825.27,0,0,0,0,0,0,0,0,1,20825,4,5,0,0,0,0,0
16975,59,45,2,Y,N,1.871678199,100144.12,0.643758904,2,39337.64,55417.41,0.356241096,-0.124360074,16079.77,0,0.68039977,449577.37,155561.53,0.68039977,449577.37,155561.53,0,449577.37,155561.53,0,0,895000,3,142700,2,0,0,1,7344.07,0,0,0,0,357845,1,0,0,0,0,3,1045044,6,9,0,0,0,0,0
16976,73,38,2,Y,N,-0.933968751,4344.39,0.02235408,1,0,190000,0.97764592,1.812499815,190000,0,0.457417144,195480.24,194344.39,0.457417144,195480.24,194344.39,0,195480.24,194344.39,0,0,4123.86,1,67.98,1,0,0,0,0,0,0,0,0,630,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16977,47,59,1,N,N,-0.076307052,4598.67,0.043964899,1,100000,100000,0.956035101,-1,0,0.267605616,0.038134768,105549.87,104598.67,0.038134768,105549.87,104598.67,0,105549.87,104598.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16978,108,58,1,N,N,0.50509433,2081.41,0.039964548,2,50000,50000,0.960035452,0,0,0,0.013594014,53205.99,52081.41,0.013594014,53205.99,52081.41,0,53205.99,52081.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16979,49,53,2,Y,Y,0,9.38,1,1,0,0,0,0,0,0,0,9.39,9.38,0,9.39,9.38,0,9.39,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16980,65,47,2,Y,Y,0.000233809,42.78,0.000206222,2,207403.51,207403.51,0.999793778,0,0,-0.001183342,-0.00118305,207636.59,207446.29,-0.00118305,207636.59,207446.29,0,207636.59,207446.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16981,51,43,1,Y,Y,-0.576606824,2052.97,0.039440017,2,50000,50000,0.960559983,0,0,-0.090909091,-0.130259479,66571.82,52052.97,-0.130259479,66571.82,52052.97,0,66571.82,52052.97,0,0,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,1,1,0,0,0,0,0
16982,43,37,1,Y,Y,-0.99836293,22.35,1,4,0,0,0,0,0,-1,-0.999694292,30.27,22.35,-0.999694292,30.27,22.35,0,30.27,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16983,109,33,1,Y,Y,-0.939685056,2910.95,1,5,0,0,0,0,0,0,-0.939685056,2943.68,2910.95,-0.939685056,2943.68,2910.95,0,2943.68,2910.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16984,95,27,1,Y,Y,0.097567872,56438.29,1,2,0,0,0,0,0,0,0.097567872,57423.11,56438.29,0.097567872,57423.11,56438.29,0,57423.11,56438.29,1300,1,1800,1,3610,6,0,0,0,0,0,0,0,0,0,0,3,900,1,4,4,5810,5,9,0,0,0,0,0
16985,114,60,2,N,N,0,1.17,1.17E-05,2,99837.52,99837.52,0.999988281,0,0,0,0,99838.69,99838.69,0,99838.69,99838.69,0,99838.69,99838.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16986,78,34,1,Y,N,0.000209433,56115.6,1,1,0,0,0,0,0,0,0.000209433,56148.17,56115.6,0.000209433,56148.17,56115.6,0,56148.17,56115.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16987,43,39,2,N,N,0.000248283,120.86,0.002411371,1,50000,50000,0.997588629,0,0,0,5.99E-07,50120.93,50120.86,5.99E-07,50120.93,50120.86,0,50120.93,50120.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16988,118,34,1,Y,N,0.176090343,55839.17,0.527053221,2,0,0,0,0,0,0,0.180382951,89482.07,105945.98,0.180382951,89482.07,105945.98,0,89482.07,105945.98,0,0,38000,4,40000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000,6,6,0,0,0,0,0
16989,111,54,2,Y,N,0.1102898,869.69,0.00617372,2,140000,140000,0.99382628,0,0,0,0.000613638,140438.07,140869.69,0.000613638,140438.07,140869.69,0,140438.07,140869.69,0,0,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800,1,2,0,0,0,0,0
16990,52,35,1,Y,N,-0.944904015,2227.28,1,1,0,0,0,0,0,0,-0.944904015,8126.79,2227.28,-0.944904015,8126.79,2227.28,0,8126.79,2227.28,0,0,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,1,1,0,0,0,0,0
16991,42,34,2,N,N,0.000209327,100103.79,1,1,0,0,0,0,0,0,0.000209327,100161.89,100103.79,0.000209327,100161.89,100103.79,0,100161.89,100103.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16992,46,30,2,Y,N,0.151043479,37621.2,0.273367766,1,100000,100000,0.726632234,0,0,0,0.037206852,139558.61,137621.2,0.037206852,139558.61,137621.2,0,139558.61,137621.2,0,0,3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,1,1,0,0,0,0,0
16993,87,41,1,Y,Y,0,16.02,1,1,0,0,0,0,0,0,0,16.03,16.02,0,16.03,16.02,0,16.03,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16994,84,34,1,Y,N,0.000241371,41.44,0.000514746,1,80464.34,80464.34,0.999485254,0,0,0,1.24E-07,80505.81,80505.78,1.24E-07,80505.81,80505.78,0,80505.81,80505.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16995,61,47,1,Y,N,0.370149365,2199.72,0.030467154,1,70000,70000,0.969532846,-1,0,0.1156367,-0.028578733,72199.2,72199.72,-0.028578733,72199.2,72199.72,0,72199.2,72199.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16996,70,31,2,Y,N,0.208125551,85437.6,1,2,0,0,0,0,0,0,0.208125551,91282.33,85437.6,0.208125551,91282.33,85437.6,0,91282.33,85437.6,0,0,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,1,0,0,0,0,0
16997,112,31,2,Y,Y,0.028162534,129343.33,1,5,0,0,0,0,0,0,0.028162534,129415.66,129343.33,0.028162534,129415.66,129343.33,0,129415.66,129343.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16998,74,33,2,Y,N,0,9.33,0.000103079,2,90503.72,90503.72,0.999896921,0,0,0.007349565,0.007348802,90513.06,90513.05,0.007348802,90513.06,90513.05,0,90513.06,90513.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,74,35,1,Y,Y,0.000471032,21.24,0.00022475,1,94483.87,94483.87,0.99977525,0,0,-0.02905362,-0.02904718,89021.25,94505.11,-0.02904718,89021.25,94505.11,0,89021.25,94505.11,0,0,0,0,0,0,2,179000,5,187000,0,0,0,0,0,0,0,0,0,0,2,366000,7,9,0,0,0,0,0
17000,66,37,2,Y,N,0,0.25,1,1,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,47,43,1,Y,N,-0.414477427,1708.59,0.040964943,2,0,40000,0.959035057,0.030042742,40000,0,-0.001025355,41458.78,41708.59,-0.001025355,41458.78,41708.59,0,41458.78,41708.59,200,1,7800,2,10290,8,0,0,0,0,0,0,0,0,0,0,6,7300,7,13,1,10990,5,6,0,0,0,0,0
17002,51,60,1,Y,N,0,0,0,0,74309.77,74309.77,1,0,0,0.199242172,0.199242172,74364.77,74309.77,0.199242172,74364.77,74309.77,0,74364.77,74309.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17003,64,58,2,Y,Y,0,1.15,2.30E-05,1,50000,50000,0.999977001,0,0,0,0,50001.15,50001.15,0,50001.15,50001.15,0,50001.15,50001.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17004,126,57,1,Y,N,0.097995335,6255.51,0.057705767,2,102148.04,102148.04,0.942294233,0,0,0.002205581,0.007276498,109440.66,108403.55,0.007276498,109440.66,108403.55,0,109440.66,108403.55,0,0,0,0,21.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
17005,75,56,2,Y,N,0.694937541,25.78,0.000100744,2,255869.62,255869.62,0.999899256,0,0,0.003245428,0.003286676,256379.28,255895.4,0.003286676,256379.28,255895.4,0,256379.28,255895.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,1,0,0,0,0,0
